timestamp,download_speed,upload_speed
2024-10-30 18:50:30,261.11544534312935,186.82033437515682
2024-10-30 19:20:30,285.8471746611984,254.4059808639251
2024-10-30 19:21:49,325.4607561100928,258.22787888884415
2024-10-30 19:23:05,305.69431516702315,308.74768470141424
2024-10-30 19:24:21,312.4598905345597,249.14061165312953
